,source,target,y
15764,CHEMBL.COMPOUND:CHEMBL2136460,MONDO:0002679,0
15765,CHEMBL.COMPOUND:CHEMBL1079742,MONDO:0002679,0
15766,CHEMBL.COMPOUND:CHEMBL118,MONDO:0002679,0
15767,CHEMBL.COMPOUND:CHEMBL701,MONDO:0002679,0
15768,CHEMBL.COMPOUND:CHEMBL843,MONDO:0002679,0
15769,CHEMBL.COMPOUND:CHEMBL1466,MONDO:0002679,0
15770,CHEMBL.COMPOUND:CHEMBL802,MONDO:0002679,0
15771,CHEMBL.COMPOUND:CHEMBL1018,MONDO:0002679,0
15772,CHEMBL.COMPOUND:CHEMBL1179,MONDO:0002679,0
15773,CHEMBL.COMPOUND:CHEMBL1737,MONDO:0002679,0
15774,CHEMBL.COMPOUND:CHEMBL842,MONDO:0002679,0
15775,CHEMBL.COMPOUND:CHEMBL276832,MONDO:0002679,0
15776,CHEMBL.COMPOUND:CHEMBL6622,MONDO:0002679,0
15777,CHEMBL.COMPOUND:CHEMBL305242,MONDO:0002679,0
15778,CHEMBL.COMPOUND:CHEMBL2135534,MONDO:0002679,0
15779,CHEMBL.COMPOUND:CHEMBL83,MONDO:0002679,0
15780,CHEMBL.COMPOUND:CHEMBL772,MONDO:0002679,0
15781,CHEMBL.COMPOUND:CHEMBL1200879,MONDO:0014306,0
15782,CHEMBL.COMPOUND:CHEMBL1200863,MONDO:0014306,0
15783,CHEMBL.COMPOUND:CHEMBL1466,MONDO:0014306,0
15784,CHEMBL.COMPOUND:CHEMBL1292,UMLS:C0027498,0
15785,CHEMBL.COMPOUND:CHEMBL1201748,UMLS:C0027498,0
15786,CHEMBL.COMPOUND:CHEMBL4,MONDO:0005244,0
15787,CHEMBL.COMPOUND:CHEMBL5,MONDO:0005244,0
15788,CHEMBL.COMPOUND:CHEMBL508191,MONDO:0005244,0
15789,CHEMBL.COMPOUND:CHEMBL1083993,MONDO:0005244,0
15790,CHEMBL.COMPOUND:CHEMBL1201071,MONDO:0005244,0
15791,CHEMBL.COMPOUND:CHEMBL1029,MONDO:0005244,0
15792,CHEMBL.COMPOUND:CHEMBL1200410,MONDO:0005244,0
15793,CHEMBL.COMPOUND:CHEMBL1460,MONDO:0005244,0
15794,CHEMBL.COMPOUND:CHEMBL3545252,MONDO:0005244,0
15795,CHEMBL.COMPOUND:CHEMBL33,MONDO:0005244,0
15796,CHEMBL.COMPOUND:CHEMBL9,MONDO:0005244,0
15797,CHEMBL.COMPOUND:CHEMBL1201112,MONDO:0005244,0
15798,CHEMBL.COMPOUND:CHEMBL1182,MONDO:0005244,0
15799,CHEMBL.COMPOUND:CHEMBL1619,MONDO:0005244,0
15800,CHEMBL.COMPOUND:CHEMBL1202,MONDO:0005244,0
15801,CHEMBL.COMPOUND:CHEMBL1455,MONDO:0005244,0
15802,CHEMBL.COMPOUND:CHEMBL476960,MONDO:0005244,0
15803,CHEMBL.COMPOUND:CHEMBL991,MONDO:0005244,0
15804,CHEMBL.COMPOUND:CHEMBL308954,MONDO:0005244,0
15805,CHEMBL.COMPOUND:CHEMBL1120,MONDO:0005244,0
15806,CHEMBL.COMPOUND:CHEMBL86754,MONDO:0005244,0
15807,CHEMBL.COMPOUND:CHEMBL374731,MONDO:0005244,0
15808,CHEMBL.COMPOUND:CHEMBL1200621,MONDO:0005244,0
15809,CHEMBL.COMPOUND:CHEMBL64,MONDO:0005244,0
15810,CHEMBL.COMPOUND:CHEMBL502384,MONDO:0005244,0
15811,CHEMBL.COMPOUND:CHEMBL1220,MONDO:0005244,0
15812,CHEMBL.COMPOUND:CHEMBL2106589,MONDO:0005244,0
15813,CHEMBL.COMPOUND:CHEMBL1711,MONDO:0005244,0
15814,CHEMBL.COMPOUND:CHEMBL1200729,MONDO:0005244,0
15815,CHEMBL.COMPOUND:CHEMBL973,MONDO:0005244,0
15816,CHEMBL.COMPOUND:CHEMBL89598,MONDO:0005244,0
15817,CHEMBL.COMPOUND:CHEMBL1200756,MONDO:0005244,0
15818,CHEMBL.COMPOUND:CHEMBL1515795,MONDO:0005244,0
15819,CHEMBL.COMPOUND:CHEMBL32,MONDO:0005244,0
15820,CHEMBL.COMPOUND:CHEMBL2111164,MONDO:0005244,0
15821,CHEMBL.COMPOUND:CHEMBL4286784,MONDO:0005244,0
15822,CHEMBL.COMPOUND:CHEMBL137,MONDO:0005244,0
15823,CHEMBL.COMPOUND:CHEMBL126,MONDO:0005244,0
15824,CHEMBL.COMPOUND:CHEMBL614,MONDO:0005244,0
15825,CHEMBL.COMPOUND:CHEMBL1201752,MONDO:0005244,0
15826,CHEMBL.COMPOUND:CHEMBL1683544,MONDO:0005244,0
15827,CHEMBL.COMPOUND:CHEMBL364797,MONDO:0005244,0
15828,CHEMBL.COMPOUND:CHEMBL2106566,MONDO:0013303,0
15829,CHEMBL.COMPOUND:CHEMBL1200756,MONDO:0013303,0
15830,CHEMBL.COMPOUND:CHEMBL2111164,MONDO:0013303,0
15831,CHEMBL.COMPOUND:CHEMBL457,MONDO:0007193,0
15832,CHEMBL.COMPOUND:CHEMBL205596,MONDO:0007193,0
15833,CHEMBL.COMPOUND:CHEMBL2448878,MONDO:0007193,0
15834,CHEMBL.COMPOUND:CHEMBL672,MONDO:0007193,0
15835,CHEMBL.COMPOUND:CHEMBL4,MONDO:0001824,0
15836,CHEMBL.COMPOUND:CHEMBL5,MONDO:0001824,0
15837,CHEMBL.COMPOUND:CHEMBL508191,MONDO:0001824,0
15838,CHEMBL.COMPOUND:CHEMBL1083993,MONDO:0001824,0
15839,CHEMBL.COMPOUND:CHEMBL1201071,MONDO:0001824,0
15840,CHEMBL.COMPOUND:CHEMBL1029,MONDO:0001824,0
15841,CHEMBL.COMPOUND:CHEMBL1200410,MONDO:0001824,0
15842,CHEMBL.COMPOUND:CHEMBL1460,MONDO:0001824,0
15843,CHEMBL.COMPOUND:CHEMBL3545252,MONDO:0001824,0
15844,CHEMBL.COMPOUND:CHEMBL33,MONDO:0001824,0
15845,CHEMBL.COMPOUND:CHEMBL9,MONDO:0001824,0
15846,CHEMBL.COMPOUND:CHEMBL1201112,MONDO:0001824,0
15847,CHEMBL.COMPOUND:CHEMBL1182,MONDO:0001824,0
15848,CHEMBL.COMPOUND:CHEMBL1619,MONDO:0001824,0
15849,CHEMBL.COMPOUND:CHEMBL1202,MONDO:0001824,0
15850,CHEMBL.COMPOUND:CHEMBL1455,MONDO:0001824,0
15851,CHEMBL.COMPOUND:CHEMBL476960,MONDO:0001824,0
15852,CHEMBL.COMPOUND:CHEMBL991,MONDO:0001824,0
15853,CHEMBL.COMPOUND:CHEMBL308954,MONDO:0001824,0
15854,CHEMBL.COMPOUND:CHEMBL1120,MONDO:0001824,0
15855,CHEMBL.COMPOUND:CHEMBL86754,MONDO:0001824,0
15856,CHEMBL.COMPOUND:CHEMBL374731,MONDO:0001824,0
15857,CHEMBL.COMPOUND:CHEMBL501867,MONDO:0001824,0
15858,CHEMBL.COMPOUND:CHEMBL352705,MONDO:0001824,0
15859,CHEMBL.COMPOUND:CHEMBL1200621,MONDO:0001824,0
15860,CHEMBL.COMPOUND:CHEMBL64,MONDO:0001824,0
15861,CHEMBL.COMPOUND:CHEMBL502384,MONDO:0001824,0
15862,CHEMBL.COMPOUND:CHEMBL1220,MONDO:0001824,0
15863,CHEMBL.COMPOUND:CHEMBL1530,MONDO:0001824,0
15864,CHEMBL.COMPOUND:CHEMBL2106589,MONDO:0001824,0
15865,CHEMBL.COMPOUND:CHEMBL1711,MONDO:0001824,0
15866,CHEMBL.COMPOUND:CHEMBL1200729,MONDO:0001824,0
15867,CHEMBL.COMPOUND:CHEMBL973,MONDO:0001824,0
15868,CHEMBL.COMPOUND:CHEMBL89598,MONDO:0001824,0
15869,CHEMBL.COMPOUND:CHEMBL1200756,MONDO:0001824,0
15870,CHEMBL.COMPOUND:CHEMBL468,MONDO:0001824,0
15871,CHEMBL.COMPOUND:CHEMBL1515795,MONDO:0001824,0
15872,CHEMBL.COMPOUND:CHEMBL32,MONDO:0001824,0
15873,CHEMBL.COMPOUND:CHEMBL2111164,MONDO:0001824,0
15874,CHEMBL.COMPOUND:CHEMBL137,MONDO:0001824,0
15875,CHEMBL.COMPOUND:CHEMBL126,MONDO:0001824,0
15876,CHEMBL.COMPOUND:CHEMBL614,MONDO:0001824,0
15877,CHEMBL.COMPOUND:CHEMBL1201752,MONDO:0001824,0
15878,CHEMBL.COMPOUND:CHEMBL1683544,MONDO:0001824,0
15879,CHEMBL.COMPOUND:CHEMBL364797,MONDO:0001824,0
15880,CHEMBL.COMPOUND:CHEMBL1716,MONDO:0010811,0
15881,CHEMBL.COMPOUND:CHEMBL1200927,MONDO:0010811,0
15882,CHEMBL.COMPOUND:CHEMBL2062266,MONDO:0010811,0
15883,CHEMBL.COMPOUND:CHEMBL3544908,MONDO:0010811,0
15884,CHEMBL.COMPOUND:CHEMBL651,MONDO:0010811,0
15885,CHEMBL.COMPOUND:CHEMBL1201535,MONDO:0010811,0
15886,CHEMBL.COMPOUND:CHEMBL1718,MONDO:0010811,0
15887,CHEMBL.COMPOUND:CHEMBL67934,MONDO:0010811,0
15888,CHEMBL.COMPOUND:CHEMBL1607273,MONDO:0010811,0
15889,CHEMBL.COMPOUND:CHEMBL1256696,MONDO:0010811,0
15890,CHEMBL.COMPOUND:CHEMBL560511,MONDO:0010811,0
15891,CHEMBL.COMPOUND:CHEMBL1200339,MONDO:0010811,0
15892,CHEMBL.COMPOUND:CHEMBL998,MONDO:0010811,0
15893,CHEMBL.COMPOUND:CHEMBL1200795,MONDO:0010811,0
15894,CHEMBL.COMPOUND:CHEMBL1457,MONDO:0010811,0
15895,CHEMBL.COMPOUND:CHEMBL316160,MONDO:0010811,0
15896,CHEMBL.COMPOUND:CHEMBL1201082,MONDO:0010811,0
15897,CHEMBL.COMPOUND:CHEMBL3560063,MONDO:0010811,0
15898,CHEMBL.COMPOUND:CHEMBL648,MONDO:0010811,0
15899,CHEMBL.COMPOUND:CHEMBL1200974,MONDO:0010811,0
15900,CHEMBL.COMPOUND:CHEMBL1200469,MONDO:0010811,0
15901,CHEMBL.COMPOUND:CHEMBL691,MONDO:0010811,0
15902,CHEMBL.COMPOUND:CHEMBL1187846,MONDO:0010811,0
15903,CHEMBL.COMPOUND:CHEMBL629,MONDO:0010811,0
15904,CHEMBL.COMPOUND:CHEMBL3989822,MONDO:0010811,0
15905,CHEMBL.COMPOUND:CHEMBL1423,MONDO:0010811,0
15906,CHEMBL.COMPOUND:CHEMBL40,MONDO:0010811,0
15907,CHEMBL.COMPOUND:CHEMBL1441059,MONDO:0010811,0
15908,CHEMBL.COMPOUND:CHEMBL592,MONDO:0010811,0
15909,CHEMBL.COMPOUND:CHEMBL1723241,MONDO:0010811,0
15910,CHEMBL.COMPOUND:CHEMBL3301934,MONDO:0010811,0
15911,CHEMBL.COMPOUND:CHEMBL1200703,MONDO:0010811,0
15912,CHEMBL.COMPOUND:CHEMBL720,MONDO:0010811,0
15913,CHEMBL.COMPOUND:CHEMBL1201483,MONDO:0010811,0
15914,CHEMBL.COMPOUND:CHEMBL1201159,MONDO:0010811,0
15915,CHEMBL.COMPOUND:CHEMBL52440,MONDO:0010811,0
15916,CHEMBL.COMPOUND:CHEMBL2360079,MONDO:0010811,0
15917,CHEMBL.COMPOUND:CHEMBL1141,MONDO:0010811,0
15918,CHEMBL.COMPOUND:CHEMBL538973,MONDO:0010811,0
15919,CHEMBL.COMPOUND:CHEMBL811,MONDO:0010811,0
15920,CHEMBL.COMPOUND:CHEMBL2448612,MONDO:0010811,0
15921,CHEMBL.COMPOUND:CHEMBL113,MONDO:0010811,0
15922,CHEMBL.COMPOUND:CHEMBL1445,MONDO:0010811,0
15923,CHEMBL.COMPOUND:CHEMBL1200638,MONDO:0010811,0
15924,CHEMBL.COMPOUND:CHEMBL454,MONDO:0010811,0
15925,CHEMBL.COMPOUND:CHEMBL1092,MONDO:0010811,0
15926,CHEMBL.COMPOUND:CHEMBL33720,MONDO:0010811,0
15927,CHEMBL.COMPOUND:CHEMBL1618018,MONDO:0010811,0
15928,CHEMBL.COMPOUND:CHEMBL1200798,MONDO:0010811,0
15929,CHEMBL.COMPOUND:CHEMBL422,MONDO:0010811,0
15930,CHEMBL.COMPOUND:CHEMBL27577,MONDO:0010811,0
15931,CHEMBL.COMPOUND:CHEMBL829,MONDO:0010811,0
15932,CHEMBL.COMPOUND:CHEMBL1200599,MONDO:0010811,0
15933,CHEMBL.COMPOUND:CHEMBL1201463,MONDO:0010811,0
15934,CHEMBL.COMPOUND:CHEMBL1201023,MONDO:0010811,0
15935,CHEMBL.COMPOUND:CHEMBL2008544,MONDO:0010811,0
15936,CHEMBL.COMPOUND:CHEMBL1305,MONDO:0010811,0
15937,CHEMBL.COMPOUND:CHEMBL1201156,MONDO:0010811,0
15938,CHEMBL.COMPOUND:CHEMBL411,MONDO:0010811,0
15939,CHEMBL.COMPOUND:CHEMBL2134724,MONDO:0010811,0
15940,CHEMBL.COMPOUND:CHEMBL1128,MONDO:0010811,0
15941,CHEMBL.COMPOUND:CHEMBL668,MONDO:0010811,0
15942,CHEMBL.COMPOUND:CHEMBL1514,MONDO:0010811,0
15943,CHEMBL.COMPOUND:CHEMBL1653,MONDO:0010811,0
15944,CHEMBL.COMPOUND:CHEMBL521,MONDO:0010811,0
15945,CHEMBL.COMPOUND:CHEMBL570,MONDO:0010811,0
15946,CHEMBL.COMPOUND:CHEMBL1200473,MONDO:0010811,0
15947,CHEMBL.COMPOUND:CHEMBL1200972,MONDO:0010811,0
15948,CHEMBL.COMPOUND:CHEMBL3182402,MONDO:0010811,0
15949,CHEMBL.COMPOUND:CHEMBL2107640,MONDO:0010811,0
15950,CHEMBL.COMPOUND:CHEMBL1201027,MONDO:0010811,0
15951,CHEMBL.COMPOUND:CHEMBL1113,MONDO:0010811,0
15952,CHEMBL.COMPOUND:CHEMBL1357,MONDO:0010811,0
15953,CHEMBL.COMPOUND:CHEMBL3142544,MONDO:0010811,0
15954,CHEMBL.COMPOUND:CHEMBL1231,MONDO:0010811,0
15955,CHEMBL.COMPOUND:CHEMBL1108,MONDO:0010811,0
15956,CHEMBL.COMPOUND:CHEMBL1201024,MONDO:0010811,0
15957,CHEMBL.COMPOUND:CHEMBL3186993,MONDO:0010811,0
15958,CHEMBL.COMPOUND:CHEMBL397705,MONDO:0010811,0
15959,CHEMBL.COMPOUND:CHEMBL3186112,MONDO:0010811,0
15960,CHEMBL.COMPOUND:CHEMBL1201149,MONDO:0010811,0
15961,CHEMBL.COMPOUND:CHEMBL277474,MONDO:0010811,0
15962,CHEMBL.COMPOUND:CHEMBL1697792,MONDO:0010811,0
15963,CHEMBL.COMPOUND:CHEMBL1623,MONDO:0010811,0
15964,CHEMBL.COMPOUND:CHEMBL1616,MONDO:0010811,0
15965,CHEMBL.COMPOUND:CHEMBL895,MONDO:0010811,0
15966,CHEMBL.COMPOUND:CHEMBL186720,MONDO:0010811,0
15967,CHEMBL.COMPOUND:CHEMBL1200731,MONDO:0010811,0
15968,CHEMBL.COMPOUND:CHEMBL1206,MONDO:0010811,0
15969,CHEMBL.COMPOUND:CHEMBL1511,MONDO:0010811,0
15970,CHEMBL.COMPOUND:CHEMBL541,MONDO:0010811,0
15971,CHEMBL.COMPOUND:CHEMBL1256139,MONDO:0010811,0
15972,CHEMBL.COMPOUND:CHEMBL12952,MONDO:0010811,0
15973,CHEMBL.COMPOUND:CHEMBL1200347,MONDO:0010811,0
15974,CHEMBL.COMPOUND:CHEMBL1696,MONDO:0010811,0
15975,CHEMBL.COMPOUND:CHEMBL1200668,MONDO:0010811,0
15976,CHEMBL.COMPOUND:CHEMBL1411979,MONDO:0010811,0
15977,CHEMBL.COMPOUND:CHEMBL1241,MONDO:0010811,0
15978,CHEMBL.COMPOUND:CHEMBL1200794,MONDO:0010811,0
15979,CHEMBL.COMPOUND:CHEMBL1356238,MONDO:0010811,0
15980,CHEMBL.COMPOUND:CHEMBL715,MONDO:0010811,0
15981,CHEMBL.COMPOUND:CHEMBL1697766,MONDO:0010811,0
15982,CHEMBL.COMPOUND:CHEMBL1200890,MONDO:0010811,0
15983,CHEMBL.COMPOUND:CHEMBL1200618,MONDO:0010811,0
15984,CHEMBL.COMPOUND:CHEMBL1788133,MONDO:0010811,0
15985,CHEMBL.COMPOUND:CHEMBL1098,MONDO:0010811,0
15986,CHEMBL.COMPOUND:CHEMBL1200948,MONDO:0010811,0
15987,CHEMBL.COMPOUND:CHEMBL1355,MONDO:0010811,0
15988,CHEMBL.COMPOUND:CHEMBL620,MONDO:0010811,0
15989,CHEMBL.COMPOUND:CHEMBL1200436,MONDO:0010811,0
15990,CHEMBL.COMPOUND:CHEMBL3188034,MONDO:0010811,0
15991,CHEMBL.COMPOUND:CHEMBL1200791,MONDO:0010811,0
15992,CHEMBL.COMPOUND:CHEMBL1200973,MONDO:0010811,0
15993,CHEMBL.COMPOUND:CHEMBL1201171,MONDO:0010811,0
15994,CHEMBL.COMPOUND:CHEMBL1395,MONDO:0010811,0
15995,CHEMBL.COMPOUND:CHEMBL1692,MONDO:0010811,0
15996,CHEMBL.COMPOUND:CHEMBL1448187,MONDO:0010811,0
15997,CHEMBL.COMPOUND:CHEMBL1200479,MONDO:0010811,0
15998,CHEMBL.COMPOUND:CHEMBL1060,MONDO:0010811,0
15999,CHEMBL.COMPOUND:CHEMBL1201,MONDO:0010811,0
16000,CHEMBL.COMPOUND:CHEMBL1370561,MONDO:0010811,0
16001,CHEMBL.COMPOUND:CHEMBL1200335,MONDO:0010811,0
16002,CHEMBL.COMPOUND:CHEMBL1724,MONDO:0010811,0
16003,CHEMBL.COMPOUND:CHEMBL1314751,MONDO:0010811,0
16004,CHEMBL.COMPOUND:CHEMBL1201155,MONDO:0010811,0
16005,CHEMBL.COMPOUND:CHEMBL567,MONDO:0010811,0
16006,CHEMBL.COMPOUND:CHEMBL1201210,MONDO:0010811,0
16007,CHEMBL.COMPOUND:CHEMBL1397202,MONDO:0010811,0
16008,CHEMBL.COMPOUND:CHEMBL2111164,MONDO:0010811,0
16009,CHEMBL.COMPOUND:CHEMBL748,MONDO:0010811,0
16010,CHEMBL.COMPOUND:CHEMBL1172,MONDO:0010811,0
16011,CHEMBL.COMPOUND:CHEMBL1200967,MONDO:0010811,0
16012,CHEMBL.COMPOUND:CHEMBL13766,MONDO:0010811,0
16013,CHEMBL.COMPOUND:CHEMBL1200585,MONDO:0010811,0
16014,CHEMBL.COMPOUND:CHEMBL86715,MONDO:0010811,0
16015,CHEMBL.COMPOUND:CHEMBL1200383,MONDO:0010811,0
16016,CHEMBL.COMPOUND:CHEMBL1170,MONDO:0010811,0
16017,CHEMBL.COMPOUND:CHEMBL1201035,MONDO:0010811,0
16018,CHEMBL.COMPOUND:CHEMBL1889140,MONDO:0010811,0
16019,CHEMBL.COMPOUND:CHEMBL1224,MONDO:0010811,0
16020,CHEMBL.COMPOUND:CHEMBL449,MONDO:0010811,0
16021,CHEMBL.COMPOUND:CHEMBL191083,MONDO:0010811,0
16022,CHEMBL.COMPOUND:CHEMBL3988900,MONDO:0010811,0
16023,CHEMBL.COMPOUND:CHEMBL980,MONDO:0010811,0
16024,CHEMBL.COMPOUND:CHEMBL63973,MONDO:0010811,0
16025,CHEMBL.COMPOUND:CHEMBL1201022,MONDO:0010811,0
16026,CHEMBL.COMPOUND:CHEMBL1200406,MONDO:0010811,0
16027,CHEMBL.COMPOUND:CHEMBL2106755,MONDO:0010811,0
16028,CHEMBL.COMPOUND:CHEMBL1240,MONDO:0010811,0
16029,CHEMBL.COMPOUND:CHEMBL1200939,MONDO:0010811,0
16030,CHEMBL.COMPOUND:CHEMBL1201659,MONDO:0010811,0
16031,CHEMBL.COMPOUND:CHEMBL71,MONDO:0010811,0
16032,CHEMBL.COMPOUND:CHEMBL1764,MONDO:0010811,0
16033,CHEMBL.COMPOUND:CHEMBL1712842,MONDO:0010811,0
16034,CHEMBL.COMPOUND:CHEMBL221190,MONDO:0010811,0
16035,CHEMBL.COMPOUND:CHEMBL511,MONDO:0010811,0
16036,CHEMBL.COMPOUND:CHEMBL101740,MONDO:0010811,0
16037,CHEMBL.COMPOUND:CHEMBL517,MONDO:0010811,0
16038,CHEMBL.COMPOUND:CHEMBL1233,MONDO:0010811,0
16039,CHEMBL.COMPOUND:CHEMBL1200851,MONDO:0010811,0
16040,CHEMBL.COMPOUND:CHEMBL1234973,MONDO:0010811,0
16041,CHEMBL.COMPOUND:CHEMBL17157,MONDO:0010811,0
16042,CHEMBL.COMPOUND:CHEMBL22150,MONDO:0010811,0
16043,CHEMBL.COMPOUND:CHEMBL1740,MONDO:0010811,0
16044,CHEMBL.COMPOUND:CHEMBL908,MONDO:0010811,0
16045,CHEMBL.COMPOUND:CHEMBL1237055,MONDO:0010811,0
16046,CHEMBL.COMPOUND:CHEMBL3833312,MONDO:0010811,0
16047,CHEMBL.COMPOUND:CHEMBL2135534,MONDO:0010811,0
16048,CHEMBL.COMPOUND:CHEMBL1004,MONDO:0010811,0
16049,CHEMBL.COMPOUND:CHEMBL1697788,MONDO:0008375,0
16050,CHEMBL.COMPOUND:CHEMBL550,MONDO:0008375,0
16051,CHEMBL.COMPOUND:CHEMBL94,MONDO:0008375,0
16052,CHEMBL.COMPOUND:CHEMBL1201341,MONDO:0008375,0
16053,CHEMBL.COMPOUND:CHEMBL182,MONDO:0008375,0
16054,CHEMBL.COMPOUND:CHEMBL1717,MONDO:0001713,0
16055,CHEMBL.COMPOUND:CHEMBL1050,MONDO:0003799,0
16056,CHEMBL.COMPOUND:CHEMBL3138310,MONDO:0001106,0
16057,CHEMBL.COMPOUND:CHEMBL3560063,MONDO:0001106,0
16058,CHEMBL.COMPOUND:CHEMBL1201156,MONDO:0001106,0
16059,CHEMBL.COMPOUND:CHEMBL185073,MONDO:0001106,0
16060,CHEMBL.COMPOUND:CHEMBL1750,MONDO:0001106,0
16061,CHEMBL.COMPOUND:CHEMBL1200927,MONDO:0002127,0
16062,CHEMBL.COMPOUND:CHEMBL2062266,MONDO:0002127,0
16063,CHEMBL.COMPOUND:CHEMBL651,MONDO:0002127,0
16064,CHEMBL.COMPOUND:CHEMBL1201535,MONDO:0002127,0
16065,CHEMBL.COMPOUND:CHEMBL1718,MONDO:0002127,0
16066,CHEMBL.COMPOUND:CHEMBL560511,MONDO:0002127,0
16067,CHEMBL.COMPOUND:CHEMBL1200339,MONDO:0002127,0
16068,CHEMBL.COMPOUND:CHEMBL1457,MONDO:0002127,0
16069,CHEMBL.COMPOUND:CHEMBL648,MONDO:0002127,0
16070,CHEMBL.COMPOUND:CHEMBL1200974,MONDO:0002127,0
16071,CHEMBL.COMPOUND:CHEMBL592,MONDO:0002127,0
16072,CHEMBL.COMPOUND:CHEMBL3301934,MONDO:0002127,0
16073,CHEMBL.COMPOUND:CHEMBL1201483,MONDO:0002127,0
16074,CHEMBL.COMPOUND:CHEMBL1201159,MONDO:0002127,0
16075,CHEMBL.COMPOUND:CHEMBL52440,MONDO:0002127,0
16076,CHEMBL.COMPOUND:CHEMBL1141,MONDO:0002127,0
16077,CHEMBL.COMPOUND:CHEMBL811,MONDO:0002127,0
16078,CHEMBL.COMPOUND:CHEMBL113,MONDO:0002127,0
16079,CHEMBL.COMPOUND:CHEMBL1200638,MONDO:0002127,0
16080,CHEMBL.COMPOUND:CHEMBL454,MONDO:0002127,0
16081,CHEMBL.COMPOUND:CHEMBL1618018,MONDO:0002127,0
16082,CHEMBL.COMPOUND:CHEMBL27577,MONDO:0002127,0
16083,CHEMBL.COMPOUND:CHEMBL1201463,MONDO:0002127,0
16084,CHEMBL.COMPOUND:CHEMBL1514,MONDO:0002127,0
16085,CHEMBL.COMPOUND:CHEMBL1653,MONDO:0002127,0
16086,CHEMBL.COMPOUND:CHEMBL521,MONDO:0002127,0
16087,CHEMBL.COMPOUND:CHEMBL3182402,MONDO:0002127,0
16088,CHEMBL.COMPOUND:CHEMBL1108,MONDO:0002127,0
16089,CHEMBL.COMPOUND:CHEMBL397705,MONDO:0002127,0
16090,CHEMBL.COMPOUND:CHEMBL1201149,MONDO:0002127,0
16091,CHEMBL.COMPOUND:CHEMBL1616,MONDO:0002127,0
16092,CHEMBL.COMPOUND:CHEMBL895,MONDO:0002127,0
16093,CHEMBL.COMPOUND:CHEMBL2108900,MONDO:0002127,0
16094,CHEMBL.COMPOUND:CHEMBL1200794,MONDO:0002127,0
16095,CHEMBL.COMPOUND:CHEMBL1200890,MONDO:0002127,0
16096,CHEMBL.COMPOUND:CHEMBL1098,MONDO:0002127,0
16097,CHEMBL.COMPOUND:CHEMBL3188034,MONDO:0002127,0
16098,CHEMBL.COMPOUND:CHEMBL1397202,MONDO:0002127,0
16099,CHEMBL.COMPOUND:CHEMBL2111164,MONDO:0002127,0
16100,CHEMBL.COMPOUND:CHEMBL1200967,MONDO:0002127,0
16101,CHEMBL.COMPOUND:CHEMBL13766,MONDO:0002127,0
16102,CHEMBL.COMPOUND:CHEMBL1889140,MONDO:0002127,0
16103,CHEMBL.COMPOUND:CHEMBL980,MONDO:0002127,0
16104,CHEMBL.COMPOUND:CHEMBL1201659,MONDO:0002127,0
16105,CHEMBL.COMPOUND:CHEMBL511,MONDO:0002127,0
16106,CHEMBL.COMPOUND:CHEMBL1233,MONDO:0002127,0
16107,CHEMBL.COMPOUND:CHEMBL1200851,MONDO:0002127,0
16108,CHEMBL.COMPOUND:CHEMBL22150,MONDO:0002127,0
16109,CHEMBL.COMPOUND:CHEMBL1237055,MONDO:0002127,0
16110,CHEMBL.COMPOUND:CHEMBL720,MONDO:0005480,0
16111,CHEMBL.COMPOUND:CHEMBL508191,ORPHANET:101944,0
16112,CHEMBL.COMPOUND:CHEMBL1237105,ORPHANET:101944,0
16113,CHEMBL.COMPOUND:CHEMBL1237119,ORPHANET:101944,0
16114,CHEMBL.COMPOUND:CHEMBL513,ORPHANET:101944,0
16115,CHEMBL.COMPOUND:CHEMBL538943,ORPHANET:101944,0
16116,CHEMBL.COMPOUND:CHEMBL969,ORPHANET:101944,0
16117,CHEMBL.COMPOUND:CHEMBL1187846,ORPHANET:101944,0
16118,CHEMBL.COMPOUND:CHEMBL629,ORPHANET:101944,0
16119,CHEMBL.COMPOUND:CHEMBL419,ORPHANET:101944,0
16120,CHEMBL.COMPOUND:CHEMBL1200703,ORPHANET:101944,0
16121,CHEMBL.COMPOUND:CHEMBL1201288,ORPHANET:101944,0
16122,CHEMBL.COMPOUND:CHEMBL1200748,ORPHANET:101944,0
16123,CHEMBL.COMPOUND:CHEMBL267894,ORPHANET:101944,0
16124,CHEMBL.COMPOUND:CHEMBL1200472,ORPHANET:101944,0
16125,CHEMBL.COMPOUND:CHEMBL1201248,ORPHANET:101944,0
16126,CHEMBL.COMPOUND:CHEMBL568,ORPHANET:101944,0
16127,CHEMBL.COMPOUND:CHEMBL548,ORPHANET:101944,0
16128,CHEMBL.COMPOUND:CHEMBL815,ORPHANET:101944,0
16129,CHEMBL.COMPOUND:CHEMBL1201024,ORPHANET:101944,0
16130,CHEMBL.COMPOUND:CHEMBL12,ORPHANET:101944,0
16131,CHEMBL.COMPOUND:CHEMBL2108900,ORPHANET:101944,0
16132,CHEMBL.COMPOUND:CHEMBL185073,ORPHANET:101944,0
16133,CHEMBL.COMPOUND:CHEMBL620,ORPHANET:101944,0
16134,CHEMBL.COMPOUND:CHEMBL968,ORPHANET:101944,0
16135,CHEMBL.COMPOUND:CHEMBL1200527,ORPHANET:101944,0
16136,CHEMBL.COMPOUND:CHEMBL1274,ORPHANET:101944,0
16137,CHEMBL.COMPOUND:CHEMBL953,ORPHANET:101944,0
16138,CHEMBL.COMPOUND:CHEMBL3561391,ORPHANET:101944,0
